RF,underhang bearing ax,underhang bearing rad,underhang bearing tan,overhang bearing ax,overhang bearing rad,overhang bearing tan,microphone
-0.09916407999999999,0.021602649379999995,-0.005823707550000006,0.004664455388000001,-0.55904997975,-0.0047198741224999995,-0.07353031057,0.01144453879
-0.11737267999999992,0.007837668005000012,-0.014068530254999993,6.262594999999038e-06,-0.08273315470899999,-0.0132308843519,-0.42432989295000006,0.0082398600595
0.003159034999999989,0.011450147100000006,-0.005241759755000004,0.000999550217000003,0.021050137217,0.0018796752078,0.1381877327185,0.010025297600000002
0.17579781000000005,0.014801219400000008,0.005236981889000003,-0.003387830635,-0.5565123450999999,0.008005075984000002,-0.1918123001,0.014790826685
-0.5033849805,-0.14901098745000002,-0.16051235981,-0.016706862752000003,2.2126528199999997,0.39359176,1.780545557,0.007199775789
-0.015286789999999996,-0.0870167322,0.008553322415,0.0008138960474999999,0.37301137935999995,0.005482665486,0.027533768059500002,0.024434236736
-0.16383847999999995,0.046462094225,0.0030787893590000018,0.009669478884499998,0.33018092961499995,0.0005318344899999996,0.19635484015100002,0.007626541428999998
-0.1055341085,-0.02366747285499999,-0.011137231849999995,-0.009456848,-0.1083448739655,-0.0132461747055,-0.13529535905,0.016238169185
0.19065379999999998,0.02788657814500001,0.025018208535,0.005270798695000002,-1.2111782462,-0.0112480849995,-0.25651147000150004,0.009716766017900001
0.14099495500000006,0.003708771879000002,0.009296606822999997,-0.0041133618750000015,0.1738685778,-0.0043570473507000005,0.16525157605700003,0.01277871142
0.025497205500000036,0.03438918064000002,0.007139885124000006,-0.0046634372,-0.2697977321465,-0.0083366677542,-0.07453712550500001,0.012976379451
0.006694340000000011,0.013573421549999999,-0.0003728553799999972,0.0004032389795000011,0.16083678283,0.0153983813435,0.07403122094,0.015723988610000003
0.05475475449999999,0.07138992937000001,0.03636829922504999,0.00809429691305,-0.08491624540500001,-0.010524317136450002,-1.458476425,0.004067197705000001
0.10435161999999996,0.008988511958499994,-0.008918974329,-0.0054837514735,0.19130294528500003,0.004576426224000001,0.13925979283,0.01388001358
0.24007730549999995,-0.015021529915000005,0.020485667484999994,0.001562450369999997,0.172115476015,0.029357056615,0.36819712491999995,0.010981899115
-0.012092384999999978,0.010699368815000014,0.0018966590350000133,0.001140443555000001,1.07422713535,0.006404432294050001,0.42326250505,0.015248083035000002
-0.45587766,0.025067547624999995,0.0037967903699999994,0.005562513277499999,-0.4464368266955,-0.01817253903945,-0.06930034857549999,0.017926663025
0.42306824500000006,0.014960189899999988,0.012202636255000001,0.0007514421820000017,0.0687178990395,0.019947017998,0.16416424354999998,0.009365566067
-0.12856337,0.01585789503000001,-0.0209132268,0.00010878914500000115,0.006301494249999991,-0.01473709636495,0.008727657765000004,0.0136566195105
-0.15412194500000004,0.045906256835,-0.0034587239900000064,0.009772939674500002,1.259127859,0.00839093441,0.4507150381,0.008198393815
0.15065141049999994,0.013238866025,0.002137213389999999,-0.001117086596,-0.7216613625249999,0.0011978473004999994,-0.22221626477,0.008034600597000001
-0.2940786899999999,-0.03543518854999999,0.0035147557900000017,0.0084102280415,1.07530104,0.008342773807000001,0.26858933443,0.017723596049500003
0.2663838949999999,-0.018802972100000006,0.0019683224500000023,0.0003557726519999971,0.094867437685,0.025415380033,0.22829126480505,0.012253665074500002
-0.19421225499999992,-0.015627313785000003,-0.026143173065,-0.0044556257529999995,0.38503430240000003,0.016968779245150004,0.022830557505,0.017143936705
0.16238998500000007,-0.04311248397500001,-0.0035594617650000016,0.0035222039775000004,0.005072750149999991,0.009194746505,0.13947896214000002,0.020641914815
0.42108359,0.018428258745000002,0.011783591949999998,-0.001933730760000003,0.6307677287700001,0.0346575452835,0.19850363364499998,0.014466395061
0.22025726999999992,-0.02989503924499999,-0.00044826445999999543,-0.007748994859999998,-0.70113060339,-0.0005148225424499995,0.12257245488,0.020077101279
0.28739006999999994,-0.054121158579999995,0.002101119005000003,0.0009131314450000001,-0.55844140199,-0.0028517575114999994,-0.213919067345,0.023269410209499998
0.08720832000000005,0.009621447219999994,-0.0044292193689999945,-0.0032702546699999997,-0.157376743695,-0.004571402603999999,0.1085716784835,0.010629369165
-0.054057560000000025,0.04309684845165,0.014663112376000001,-0.0016465075575000006,0.68278640235,0.030102142917,0.14183440203999997,0.016224814207500004
0.18937328799999995,0.03148456247,0.02996115221999999,0.0023935022934999987,0.6479389906599999,0.019976097609299998,0.211662075985,0.007156254672000001
0.07838929000000004,0.0008940443400000113,0.006149974840000008,-0.005586970245999999,0.28271586975499996,0.00655843894055,0.158927069665,0.012109742985
-0.1634108575,0.037726015025,0.009714658119999999,0.010255558405,0.602000893995,0.010019840055,0.12055147722000001,0.010834578615000002
0.20830336999999996,0.038461585615,0.02353591012999999,0.0019493852199999964,0.6829985877879999,0.014449380522,0.5542091577,0.009902516710999999
0.028549800000000035,0.006934049935000012,-0.011022910989999999,-0.003679287914999998,0.26991717856499997,0.015587486012050001,0.09060430815499998,0.014087660023499999
-0.10439917000000005,-0.024380371596500004,-0.01223258214,-0.004998932005000001,-0.10730423956500001,-0.021671894275,-0.13099854362000002,0.01633393186
-0.012951484999999992,0.019306714342499993,-0.004056928450000012,-0.000987687516500004,0.030461935194999994,0.00729375745205,0.164164880405,0.010399250275000002
0.239678865,0.01930174530500001,0.025025311340000016,0.013950284485,0.35317503570000003,0.0010161958144999997,0.11179534526500003,0.014422277592899999
-0.07236257,-0.011928588592499999,-0.021911169518999997,-0.0037462687500000006,1.529353115,0.017484454671599998,0.95024696,0.016495292559499997
-0.21269645499999998,0.012255976070000006,0.0010332964800000113,0.009616915064500001,0.642722442895,0.0288571778085,0.237751493196,0.0082625988795
-0.014802495000000021,-0.011669586325000002,0.0007196248549999957,-0.0009015187364999937,-0.126287676345,-0.0282991796105,-0.23480583811000003,0.011858784901
-0.5525438445,-0.07688810415500001,-0.004398065489999998,-0.002003874593,-0.2054788338455,0.004573263195999999,0.12547005483499998,-0.00044317934000000036
0.24594584949999995,0.068909822755,0.004743399019999998,-0.0004065700290000003,-0.32744310814,-0.051474294229,-1.177057725,0.0007443965750000006
0.35554313,0.012550434040499997,0.008463866680000003,-0.0043710182300000025,-0.00019109737499998402,0.0126245804933,-0.20135660393000002,0.012996712206
0.09869221499999989,0.020280290208500005,-0.012736259079999996,-0.004031683095000001,0.16647762466500002,0.012307501371,-0.018741576318500007,0.016487309567
0.010554005000000017,0.03271448551500001,1.364115999999882e-05,-0.00014960991000000058,0.467102451025,0.01265214789805,0.08355912280349999,0.013677881815
0.202908665,0.06122604332999999,0.0222158339,0.0032666683965000003,0.3564305339,0.0091908157975,-0.052317437944000005,0.008849493529999999
-0.25230898,-0.023337541490000002,-0.026257828224999995,-0.0068456579799999985,-0.015010927478499997,-0.0042676918940000004,-0.39859992868999994,0.016182259715
0.19472991581500002,-0.012266209095000001,-0.0015986014950000022,0.0021189346620000002,0.17651715959999997,0.008991941473,0.19748355110500002,0.0182884221135
-0.31185984499999997,0.022565598104999994,-0.021620789149999996,-0.00010906248999999768,-0.08838901504999999,-0.00225221301945,-0.08434814083,0.01189205508
-0.014964444999999897,0.01751726628349999,-0.010036216413999995,-0.000442547610000001,-0.14937056454,-0.006167849528499999,-0.018227747310000004,0.013091264904999999
-0.040118270000000025,0.03634998318999999,0.022972174655000004,0.008509212240000001,-0.83648129735,-0.02002313796695,-0.20008727340000002,0.0101644259385
0.37838918500000013,0.023226425419999995,-0.04190500377,-0.007058203015,0.46124245,0.082887427,1.9466161499999999,0.012296962645000001
0.2540340999999999,-0.0840192115,-0.010091877224999997,0.0007850381925999998,0.6820317461,0.046137922250000005,0.1211028341935,0.01999506245
-0.12038801800000004,-0.002263821605000004,0.0014952722899999956,-0.0014278562275000014,0.048430763009999996,0.0233017505185,-0.043231239529,0.014262073086
-0.07589222900000002,0.04509170545000002,0.013210719004999994,0.006040023709999998,-0.0079683155455,0.0038510084109999996,0.18962106059,0.006606004564999999
-0.13447088,0.015745349065499986,-0.02806533105,0.0007465926000000014,-0.249260415305,-0.0476716914065,-0.5916604360950001,0.01028379578
0.021550974999999965,0.026382882990500008,9.726625999999782e-05,0.000790154499999999,-0.11445478234050001,-0.0010563694395000001,-0.0036273049975000015,0.01256011341
-0.02980778499999997,0.024168548010000006,-0.006186415140000001,-0.002305262455000001,0.011920408433000003,0.00360736537955,0.2355871936,0.015015069542
-0.03663167449999995,0.022215787119999997,0.0064091500650000025,0.00015963692999999956,0.44196657128000005,0.017738175255000002,0.11244152201,0.0108528779845
-0.08955288000000004,0.013355971049999993,0.013565880570000004,0.005246473315499999,0.05955054709,0.0074408853229999995,0.48028777527500005,0.010750366045
-0.14008773999999993,0.0033824898849999945,-0.015328457479999998,-0.0092002984235,-0.315016723185,-0.03977540476,-0.07187658288,0.019377268819999998
0.06443722499999999,0.02336278296000001,-0.002307753515000002,-0.003231631319499999,0.9991348865,0.0116431415615,0.23092137280999997,0.013792486102
-0.059157810000000054,0.030217820515000004,-0.01934671671,0.0055120597499999984,0.7274751575499999,0.013669223390500002,0.17583399249999998,0.010446026210000002
-0.027923094999999933,0.008543123475,-0.011043538689000008,-0.004413120935499998,0.013100346165,0.0013540877018000002,0.1084670363,0.0129917602185
-0.10938593000000003,-0.026309741649999982,-0.007308549789999997,-0.001992957535000005,0.164768742055,0.035180072342,0.6466401335499999,0.0170520063495
0.41542612000000007,-0.07854203785000001,0.005315744254999999,-0.002053205759799999,0.11319245717500001,0.002498784239550001,0.042219468047999996,0.03085944803
0.04868434500000001,-0.00048657116500000263,0.004133348577999996,0.0024200546549999996,0.25241280448000003,0.0048787406705000005,0.095510670135,0.011028998444999999
0.575814495,-0.11806423415,-0.010165761085,-0.0037901646670000003,0.41153867036,0.013683689232000001,0.05941234627,0.027242743356999995
-0.2795807815,0.04134319275999998,-0.0013639625849999999,0.005065986851999998,-0.105968157365,-0.016205784602200003,-0.6798024470235,0.007730659355000002
-0.09644749499999998,-0.025183865180500007,-0.029090864909999986,0.0013083124949999983,-0.04114917651005,-0.0053294382705000014,-1.0186797239999998,0.015405794629
0.10868991000000001,-0.01484771195000002,-0.006858290965000004,-0.008381531254999998,0.036583545305,0.00572349847355,-0.39377738324000006,0.017769483595
0.37021969499999996,-0.0664143283955,0.007958242074000003,0.0014458303350000001,-0.2435006566,-0.018050947674450004,-0.004361600649999999,0.030320863336999997
0.10822571049999999,0.035535939469999986,0.011739681626999999,0.006690516575000001,0.19148476714499998,0.035780324750999994,0.36020445974999993,0.011727565635999998
0.21818615499999994,0.02379803447000001,0.017277712214999994,-0.004696581045,-0.122039580101,-0.028419119912000003,0.013148323175000006,0.011357699649500001
-0.18870670500000003,-0.034745444364999996,-0.026059840180000005,0.001435663525499999,-0.6820996033,-0.005666052175500001,-0.31114086875999997,0.014718157615999998
-0.010841689999999972,0.027505661749999997,0.011196455190000001,0.001995622980000001,0.304056762625,0.02132402091855,0.030442204812,0.014434183234999998
-0.613145395,0.008526667080000003,-0.00034313340000000016,0.0062306116380000005,-1.0581805462000002,-0.025000610688,-0.333341416095,0.0130780959
0.037373130000000004,0.009839023824999998,0.015965005231999993,0.004475078730000002,-0.326809270245,-0.003794786694500002,-0.1062977927,0.007991433467
0.04838740999999999,0.005407931189999996,0.011516885853000005,-0.0016895535900000001,-0.11868306006500001,-0.0013484615400000005,-0.13296501089,0.012275345049999999
-0.11412651499999993,-0.012340389499999993,-0.017565139255,-0.0026596784045000003,-0.41940302939264995,-0.0509694630715,-0.091581204303,0.0192771152815
-0.055519289999999985,0.003503253859999994,-0.008843734555000001,-0.0017559329100000002,0.013706792024999985,0.007405426709000001,-0.035203541605499995,0.0106209157
0.09318570499999998,0.014088749689999992,5.614952000000528e-05,-0.0010119838449999996,-0.52013211255,-0.01026458531345,-0.27481700469500003,0.013222288035
-0.016745069999999997,0.02228316522999999,0.01977968658999999,0.011659597865000003,-0.239500538415,0.00038500019600000044,-0.08703675110999999,0.002673963905000001
-0.030659114499999987,0.012934384500000007,-0.0027106588800000003,0.0004809403924999991,-0.16302503537999996,-0.0006037111264999999,0.022980492556,0.011612905464999997
0.47209945295,0.14682492906,0.01585691205,0.0054335279275,-0.06823873969999998,0.02242187281455,0.026559759384999986,-0.016638756633
0.03637342549999994,0.035394161895000005,-0.005077338450000002,0.0004966159165000015,0.15809727121550002,-0.07028933873395,0.06813322002,0.0161690216429
0.09923907999999994,0.042618137065,0.005448391467000001,0.0047004168980000005,-0.20110918990499999,0.018526059501999998,-0.056404572971999994,0.0077828233069999996
-0.07147507000000004,0.06752236035500002,0.00039439220000000573,0.008275178454999999,0.08539314401350001,0.013412496909499999,0.347177728635,0.009801857514000001
0.17486358,-0.0008026805084999928,0.03573099238500001,0.0034187362005000024,-0.26000230516500006,0.0077216149505000015,-0.19896415855000002,0.011606602305000003
-0.016198145000000067,0.0011375360850000079,-0.005906140321000009,-0.0013553886899999998,0.11630623032000002,0.022818172346,-0.15545122708999998,0.0121465866645
0.03409990350000004,0.009531286578500012,-0.013332212416499997,-0.0010111393249999986,0.5044380407,0.007320086306,0.10627872116,0.0147328874445
0.02689469500000004,0.002408323864999995,0.010460771930999993,-0.004929691085000002,-0.008988529396500014,-0.007111028638,-0.057399883069999984,0.01279028547
0.049794249000000006,0.049523348062650005,0.012434184535000002,0.002425680665,-0.06332836702450001,-0.0092436189865,-0.17509982512,0.008507264825
-0.07648612500000007,0.012177653830000008,-0.009435289864999995,-0.012835542656999998,0.4554998217,0.0203605915175,0.312774425115,0.01387722105
0.15711998650000003,0.07831160820050001,0.006982565190000001,-0.003136524969900002,-0.9399889100000001,-0.043554920998,-0.204081061615,0.004115981118899999
-0.23927047499999998,-0.022293858879999996,-0.03981362043,-0.005215835515000001,0.6114175929989999,0.0100243977,0.14904280893000002,0.015397001780000003
-0.07149503500000003,0.06069749424999999,0.017181186445000003,0.009386329437000001,-0.057853087180000005,-0.01089940243,-0.5141480616999999,0.008297042340000001
-0.10219494700000004,-0.031941489110000006,-0.0335608083515,-0.002620765409999998,0.5286792175099999,-0.00041910781699999955,0.12776073606,0.018999751949999998
0.5070462800000001,0.12326156345000001,0.018477775949999997,0.0020745319095,-0.6872239842400001,-0.021566150390450005,-0.131296106265,0.0022606247160000007
-0.023681745000000063,-0.018933708259999994,0.005835444580000001,0.005959446739999999,-0.0037962500719999994,-0.00022714995399999882,-0.06863744480549999,0.009282144308
-0.03850153999999995,0.0009541029979999926,-0.013695959075000019,0.0036428842650000006,1.0292505833499999,0.0105411168475,0.32319848390000006,0.015402174057
0.4303388915,0.1267303882,0.016334625255,0.003278138934,1.0315597887499999,0.0145878664568,0.13725957175899,0.0118358079245
0.15968074500000007,0.049251188355,-0.006393588764999997,-0.0071640298880000005,-0.4630247321,0.011253629276350001,-0.15843749410250002,0.006970491129999999
-0.15045724,0.003136430549999993,-0.01047593147,0.006969619604999997,-0.014799157249999993,0.0052406033955,-0.02984599018,0.013129449980000003
-0.052867965000000024,-0.009535115210000007,-0.023102342915000004,-0.0039038025360000022,1.08462686,0.016313823470999998,0.27460811890500003,0.013952994802
-0.02111450999999997,-0.011739257609999977,0.004557272894,0.000307283244499998,-0.0424457029265,0.010629498526000002,-0.021444474100000013,0.010828801304499999
-0.18839268,0.04227625648500002,-0.005263529029999999,0.00141764264965,1.55993899,0.01435838228,0.16815609559,0.0040481298950000005
0.2305221820000001,0.022660598510000015,0.007870070785,-0.003455716395,-0.52990543989,-0.10958941220000001,-0.08325781338299999,0.015285900444999998
-0.252788575,0.02350372138,0.0026815410310000037,0.005574483469999998,-0.0224397329205,0.0020796268610000002,-0.077187867745,0.014116214305000001
-0.12666265150000003,0.10882366572550002,0.006098239370000001,0.004126587343000001,0.25445304799999996,0.04683843244849999,1.08145854,-0.0039808766355
-0.546781355,-0.011828282600000002,-0.06460386218500001,-0.0072778254995,1.14279291,0.199242438,1.7444671355,-0.00705594299
-0.008382544999999936,0.06678981719999999,0.021945369954999995,0.00619894156,-0.0815599406505,0.0081293344655,-0.32076511471601,0.004835132437900001
0.2815258849999999,0.13639272759499999,0.00640495853,0.0025598664365000003,-0.14074755600600003,-0.027186150662999998,0.17789380613999997,-0.0011581348644999982
-0.18549823999999998,-0.015161849885000005,-0.03385203501,-0.008140502390500001,0.277076266315,0.00765467357305,0.1966949711845,0.017370863724999998
0.45436509999999997,0.07237741177499998,0.10681155227805,0.018642806548,-0.933346385,-0.167690276,-1.22604205,0.023564471845
0.21224608999999997,-0.0584125486535,0.010057990288499997,0.0005978052895000001,-0.377621775415,-0.045860448281499995,-0.09557176796155001,0.031534701137899995
-0.574503649,-0.019737888999999995,0.007259720644999998,0.0003896622190000001,-0.944718355,-0.0114748885925,-0.24089472374999998,0.026708974649999998
0.09946254399999999,-0.013125268899999994,0.011625044004999996,-0.010478966000000003,-0.6131218739500001,-0.016719011574600002,0.020641515505,0.01730237764
0.07822428999999997,-0.004529938249999994,-0.013251365345,-0.004498258439499998,-0.10234973924605001,0.0015564252270000006,-0.194284281225,0.016791936365999998
0.31337685499999995,0.032043193625000015,0.022759153952,-0.005321929440000001,-1.2898076349999998,-0.01270684489345,-0.40603929295,0.012698321365000001
-0.06769704600000002,-0.023175255268499995,-0.007676396285000003,-0.008157443394999998,-0.06642197514000002,0.0015630603599999997,0.16142984158999998,0.014868383324
0.025786150000000008,0.046334219325,0.02052210908,0.007846707384999997,-0.027959705262999998,-0.005776474522999999,0.235656439785,0.004681953130500001
0.19423463500000002,-0.022719997969999996,-0.007749928129999999,-0.00384541971145,0.43969398896000006,0.0044902800808,0.08515563337,0.0165120381839
-0.043992489999999974,0.026135746374500002,-0.012372364114999996,-0.001402167760000001,0.034920447930500004,0.0038339315124999995,-0.25077560415,0.0106626405637
0.14841803499999992,-0.014582186700000008,-0.013157550479999999,-0.004974286700999999,-0.057252505862500004,-0.012693264644200002,0.4515663983,0.015137244653499998
-0.30579522,0.04112130141999999,-0.014010749884999995,0.0035850998050000024,0.333569177865,-0.004062195197949998,0.034463600049999994,0.011293316640000002
-0.5936398799999999,-0.06386828649000001,-0.032236594256000006,-0.0029149424290499997,-0.022891495949999993,-0.0002098949689499996,-0.010505851638500001,0.049194307835000006
-0.19724147949999996,0.05527616662,0.014656818281,0.01304093125,-0.5187266154,0.007176011077000001,-0.16264850142,0.007402895918899999
0.2450971599999999,0.008687977769999996,0.024654600005,-0.0026184139150000033,-0.07242066734055001,-0.0031333849989999994,-0.28301380641499996,0.0125574834785
-0.13488667,0.027783665399999997,0.010788471585,0.0041417585065000005,-0.5327120683550001,-0.0030449984214499983,-0.13698254033,0.008008502507
-0.26139859500000007,-0.013348336645000004,-0.029803172250000003,-0.007759931021949999,0.0680864833805,0.020494983635499998,0.160299472785,0.0177333097934
-0.07712299999999996,-0.009421938610499992,-0.03151797940799999,-0.005495076644000002,0.048496887539499996,0.007940545755050002,-0.313338922545,0.017445968475
0.015053359999999941,0.005441087534999994,-0.004322803289999996,0.0007256381730000019,0.04580334765800001,0.007093477358999999,0.19970494537999997,0.01181763474
-0.566254425,0.05554452965,-0.004593871134999999,0.0012324655605,0.40826248550000005,0.0036736950769999995,0.10149148237399999,0.0126410087139
0.20726968500000004,0.06977912315,0.019627389045,-0.0045550704105,-0.018646258020000032,-0.0017656759479499993,0.0612704898575,0.004814292531
0.06567345000000004,-0.043246714714999995,-0.00650136396500001,-0.012818733259999998,-1.8609711050000002,-0.022518955233,-0.552901804585,0.0168948504515
-0.11664500200000004,0.018714715454999996,-0.002868793616999994,0.0013165992354999983,-0.141756620005,9.914325799999624e-06,-0.10744099946,0.0138569584659
-0.13713168999999995,-0.0028741984100000054,-0.001637417934499993,0.004117211063500001,0.6373118105594999,0.01969661426955,0.17521540615499998,0.014889532894999996
0.05897528499999999,0.009242309550000008,-0.0032848514400000005,-0.0013370965649999996,0.942651625,0.004952320675500001,0.07127111891999999,0.011935126321
-0.11081182499999995,-0.025701504899999998,-0.027175039750000005,-0.0021636823140000006,0.204648986635,0.009274629437,0.03251427542100001,0.021156957871499998
-0.07833292499999998,0.02666357210000002,-0.013851093168000001,-0.0018905661899999942,0.027320770531000002,0.008268321934050001,0.40258372244999996,0.007219707776000002
0.49661007549999997,-0.24080582724,-0.02173025422,-0.0044489697929999995,0.08508693283499998,0.0121882082321,0.1806355102815,0.020114380235000003
0.12604856999999994,0.015930883615,0.026538655209999987,0.0016340286450000007,0.21828571143,0.009654297365,0.26022228453,0.009680620755
-0.04612337500000001,-0.025703767093500002,-0.015568903270000007,-0.002721243625499999,-0.5002400695785,0.00236928181455,-0.11049492177,0.01814919492
-0.03154012999999998,0.02439933360000002,-0.015144219101999997,0.0007691062699999977,0.35130132704149997,0.010428996663500001,0.1752031728835,0.013021558074999998
0.22690387,-0.0120127612285,0.003615217811999997,-0.007728076617500003,-0.791425482775,0.00555940109,-0.4875097112999999,0.016338063621
-0.1141575385,-0.011877757635499992,-0.018898510625000014,0.0011123555000000032,0.054097722357499996,0.009766446459499999,0.33564036459,0.01330520779
0.22150629500000002,0.010027309485,0.013759536150000003,-0.0007547335369999981,0.213669694673,0.03840313989480001,0.38132522220500004,0.009107661094999999
-0.23245711500000002,-0.007530577920500001,-0.020902872715,-0.004310976348999997,0.17307283040000002,0.0082530539035,0.3974987028,0.015457747309500001
0.5882147705,0.34953726124,0.070079383615,0.011139314976999999,-0.06345168649999997,-0.07528424933250001,0.011082566168499994,0.028544923374
0.08628314000000001,0.026950942079999995,-0.003866542231450012,0.0008825324020000007,-0.043532180335000004,0.007181218731,-0.074044572086,0.01523547575
0.3255953995,-0.01268021180000001,-0.005926479352000001,-0.0002583633215000001,-0.07403933060399999,-0.0011417015824999996,0.007490710692499995,0.0188084794335
0.12360664699999996,0.031558088,-0.006469270302,-0.0052794883050000015,0.021778589140000002,0.004439075803050002,-0.007703709856500012,0.015778162017
-0.0030883499999999914,0.007671905949999989,-0.006461057240000003,-0.00036902140649999906,0.84280583235,0.03477276184855001,0.23441305800999998,0.0133872863985
-0.02355926999999997,0.02452846166000001,0.005428265724999996,0.0004648167575000004,-0.53710189894,-0.019686677894,-0.03588199596101,0.014675034112000001
-0.017529529999999995,0.035844759260000005,0.00884592554300001,-0.0027064899299999987,0.024532747102000003,0.0027872875165499997,-0.12477181335000002,0.0099039943
